orbit	protein	count
28	Q12438	28
28	P38699	4946
28	P12611	56
28	P47140	1717
28	P20604	497
28	P36152	8
28	P14065	58
28	P11412	110
28	P11792	373
28	P53938	202
28	P34078	169
28	P24814	30
28	P32642	96
28	P53615	110
28	P36077	365
28	Q01476	42
28	P38072	805
28	P50946	38
28	Q07527	25
28	P38315	15
28	P36088	338
28	P41921	41
28	Q03533	1984
28	Q03497	730
28	P32317	9
28	P00445	895
28	P34220	220
28	P23833	96
28	P33749	49112
28	P38623	317
28	P52923	67
28	Q02784	73
28	P27466	340
28	P25364	6145
28	P39676	552
28	P17695	87
28	Q96VH4	12
28	P25372	259
28	Q12172	12907
28	P46683	85
28	P35169	104
28	P47170	683
28	P53879	268
28	P32485	52489
28	P53214	141
28	P53978	527
28	P34227	34
28	Q07923	112
28	Q04792	107
28	P48361	965
28	Q06630	29
28	P29509	244
28	P22517	424
28	P36060	137
28	P33751	32
28	P37261	3
28	Q12329	1236
28	P38345	60
28	P40029	130
28	P54783	271
28	P53169	83
28	P32477	64
28	Q06892	15
28	Q07551	384
28	Q12181	5
28	P38068	87
28	P38820	190
28	P38816	31
28	P53290	201
28	Q12154	83
28	P40554	62
28	Q12123	54
28	Q08952	20
28	Q07540	21
28	Q06151	70
28	Q05948	36
28	Q05515	467
28	Q04925	91
28	Q04120	145
28	Q03214	9265
28	P53127	12218
28	P40581	91
28	P38143	1145
28	P36014	139
28	P34760	452
28	P32561	19048
28	P32339	62
28	P25566	16
28	P15202	58
28	P06115	236
28	Q12458	35
28	P29509	244
28	Q05515	467
28	Q06630	29
28	P53228	1948
28	P27882	172
28	P53214	141
28	P15202	58
28	Q04925	91
28	Q12329	1236
28	P27466	340
28	P53127	12218
28	P11412	110
28	P53879	268
28	Q00582	1685
28	P54783	271
28	Q07824	1279
28	P50946	38
28	P53938	202
28	P34760	452
28	P19880	17872
28	P47170	683
28	P00445	895
28	P47141	525
28	P47140	1717
28	P47137	1638
28	P31378	267
28	P46683	85
28	Q08952	20
28	Q06892	15
28	P12611	56
28	P53615	110
28	Q03533	1984
28	P41921	41
28	P89113	206
28	Q04792	107
28	P22517	424
28	P52923	67
28	Q03214	9265
28	P38636	87
28	P40202	110
28	P33748	29733
28	P34227	34
28	P34220	220
28	P38205	268
28	P36775	867
28	Q12172	12907
28	Q01476	42
28	P14065	58
28	Q12108	54
28	P40553	142
28	P40554	62
28	P38889	35604
28	P11792	373
28	P38720	501
28	P38699	4946
28	P25372	259
28	P25364	6145
28	P38820	190
28	P38816	31
28	P38715	113
28	P37261	3
28	P25373	78
28	P25566	16
28	Q02784	73
28	Q08749	631
28	P38230	1087
28	P23833	96
28	P38072	805
28	P38068	87
28	P38067	795
28	Q07551	384
28	Q07527	25
28	Q12154	83
28	P20604	497
28	P36060	137
28	P34078	169
28	Q12438	28
28	P36077	365
28	P36088	338
28	P33749	49112
28	Q03497	730
28	P36014	139
28	P32642	96
28	P22943	335
28	P43565	66
28	Q12055	23
28	P00431	62
28	P40581	91
28	P40029	130
28	Q96VH4	12
28	P32317	9
28	P00447	462
28	P38143	1145
28	P38315	15
28	Q07923	112
28	P39676	552
28	Q04120	145
28	P53290	201
28	P48361	965
28	P06115	236
28	P24814	30
28	P35169	104
28	P53169	83
28	P38623	317
28	Q05948	36
28	P32477	64
28	P32339	62
28	P32485	52489
28	Q04432	133
28	P17695	87
28	P38013	1203
28	P23542	145
29	P38715	435
29	P53228	381
29	P25373	330
29	Q08749	837
29	P89113	221
29	P22943	635
29	P38889	579
29	P38230	297
29	P27882	550
29	P40553	229
29	P38636	145
29	P36775	7537
29	P38067	228
29	P38205	1543
29	P38013	2602
29	P38720	1940
29	P43565	597
29	P19880	2
29	Q07824	3289
29	P33748	69
29	Q12055	718
29	Q00582	1701
29	P31378	445
29	P47137	617
29	P00431	2351
29	Q12458	161
29	Q04432	174
29	Q12438	102
29	P38699	64
29	P12611	395
29	P47140	399
29	P20604	2609
29	P36152	170
29	P14065	66
29	P11412	354
29	P11792	1313
29	P53938	42
29	P34078	1133
29	P24814	1048
29	P32642	339
29	P53615	137
29	P36077	187
29	Q01476	772
29	P38072	417
29	P50946	215
29	Q07527	182
29	P38315	41
29	P36088	122
29	P41921	176
29	Q03533	1171
29	Q03497	6279
29	P32317	58
29	P00445	2171
29	P34220	263
29	P23833	212
29	P33749	284
29	P38623	2116
29	P52923	36
29	Q02784	866
29	P27466	5311
29	P25364	235
29	P39676	1931
29	P17695	641
29	Q96VH4	8
29	P25372	666
29	Q12172	45
29	P46683	165
29	P35169	4587
29	P47170	1300
29	P53879	1375
29	P32485	9095
29	P53214	101
29	P53978	845
29	P34227	687
29	Q07923	73
29	Q04792	204
29	P48361	1797
29	Q06630	1442
29	P29509	627
29	P22517	2168
29	P36060	1546
29	P33751	216
29	P37261	18
29	Q12329	3580
29	P38345	52
29	P40029	260
29	P54783	815
29	P53169	433
29	P32477	177
29	Q06892	120
29	Q07551	355
29	Q12181	195
29	P38068	358
29	P38820	1459
29	P38816	95
29	P53290	915
29	Q12154	1556
29	P40554	206
29	Q12123	187
29	Q08952	35
29	Q07540	295
29	Q06151	504
29	Q05948	62
29	Q05515	772
29	Q04925	144
29	Q04120	546
29	Q03214	207
29	P53127	28
29	P40581	709
29	P38143	647
29	P36014	74
29	P34760	2730
29	P32561	1967
29	P32339	6
29	P25566	121
29	P15202	265
29	P06115	390
29	Q12458	161
29	P29509	627
29	Q05515	772
29	Q06630	1442
29	P53228	381
29	P27882	550
29	P53214	101
29	P15202	265
29	Q04925	144
29	Q12329	3580
29	P27466	5311
29	P53127	28
29	P11412	354
29	P53879	1375
29	Q00582	1701
29	P54783	815
29	Q07824	3289
29	P50946	215
29	P53938	42
29	P34760	2730
29	P19880	2
29	P47170	1300
29	P00445	2171
29	P47141	1738
29	P47140	399
29	P47137	617
29	P31378	445
29	P46683	165
29	Q08952	35
29	Q06892	120
29	P12611	395
29	P53615	137
29	Q03533	1171
29	P41921	176
29	P89113	221
29	Q04792	204
29	P22517	2168
29	P52923	36
29	Q03214	207
29	P38636	145
29	P40202	832
29	P33748	69
29	P34227	687
29	P34220	263
29	P38205	1543
29	P36775	7537
29	Q12172	45
29	Q01476	772
29	P14065	66
29	Q12108	134
29	P40553	229
29	P40554	206
29	P38889	579
29	P11792	1313
29	P38720	1940
29	P38699	64
29	P25372	666
29	P25364	235
29	P38820	1459
29	P38816	95
29	P38715	435
29	P37261	18
29	P25373	330
29	P25566	121
29	Q02784	866
29	Q08749	837
29	P38230	297
29	P23833	212
29	P38072	417
29	P38068	358
29	P38067	228
29	Q07551	355
29	Q07527	182
29	Q12154	1556
29	P20604	2609
29	P36060	1546
29	P34078	1133
29	Q12438	102
29	P36077	187
29	P36088	122
29	P33749	284
29	Q03497	6279
29	P36014	74
29	P32642	339
29	P22943	635
29	P43565	597
29	Q12055	718
29	P00431	2351
29	P40581	709
29	P40029	260
29	Q96VH4	8
29	P32317	58
29	P00447	851
29	P38143	647
29	P38315	41
29	Q07923	73
29	P39676	1931
29	Q04120	546
29	P53290	915
29	P48361	1797
29	P06115	390
29	P24814	1048
29	P35169	4587
29	P53169	433
29	P38623	2116
29	Q05948	62
29	P32477	177
29	P32339	6
29	P32485	9095
29	Q04432	174
29	P17695	641
29	P38013	2602
29	P23542	735
30	P38715	315
30	P53228	4
30	P25373	360
30	Q08749	437
30	P89113	42
30	P22943	226
30	P38889	39521
30	P38230	109
30	P27882	200
30	P40553	142
30	P38636	115
30	P36775	418
30	P38067	32
30	P38205	452
30	P38013	222
30	P38720	699
30	P43565	670
30	P19880	2528
30	Q07824	598
30	P33748	22248
30	Q12055	1116
30	Q00582	61
30	P31378	528
30	P47137	127
30	P00431	2040
30	Q12458	235
30	Q04432	147
30	Q12438	194
30	P38699	24490
30	P12611	326
30	P47140	137
30	P20604	567
30	P36152	851
30	P14065	114
30	P11412	255
30	P11792	304
30	P53938	144
30	P34078	1266
30	P24814	1277
30	P32642	291
30	P53615	105
30	P36077	179
30	Q01476	503
30	P38072	71
30	P50946	356
30	Q07527	375
30	P38315	70
30	P36088	93
30	P41921	392
30	Q03533	82
30	Q03497	432
30	P32317	258
30	P00445	310
30	P34220	447
30	P23833	446
30	P33749	21340
30	P38623	344
30	P52923	106
30	Q02784	809
30	P27466	231
30	P25364	15126
30	P39676	721
30	P17695	517
30	Q96VH4	51
30	P25372	288
30	Q12172	63128
30	P46683	365
30	P35169	1376
30	P47170	85
30	P53879	1287
30	P32485	1139
30	P53214	137
30	P53978	396
30	P34227	645
30	Q07923	96
30	Q04792	211
30	P48361	150
30	Q06630	1458
30	P29509	556
30	P22517	400
30	P36060	892
30	P33751	620
30	P37261	111
30	Q12329	434
30	P38345	274
30	P40029	306
30	P54783	854
30	P53169	175
30	P32477	213
30	Q06892	224
30	Q07551	251
30	Q12181	302
30	P38068	173
30	P38820	574
30	P38816	215
30	P53290	118
30	Q12154	1280
30	P40554	233
30	Q12123	236
30	Q08952	131
30	Q07540	561
30	Q06151	500
30	Q05948	136
30	Q05515	81
30	Q04925	220
30	Q04120	294
30	Q03214	18802
30	P53127	45035
30	P40581	642
30	P38143	67
30	P36014	60
30	P34760	999
30	P32561	4171
30	P32339	36
30	P25566	270
30	P15202	244
30	P06115	134
30	Q12458	235
30	P29509	556
30	Q05515	81
30	Q06630	1458
30	P53228	4
30	P27882	200
30	P53214	137
30	P15202	244
30	Q04925	220
30	Q12329	434
30	P27466	231
30	P53127	45035
30	P11412	255
30	P53879	1287
30	Q00582	61
30	P54783	854
30	Q07824	598
30	P50946	356
30	P53938	144
30	P34760	999
30	P19880	2528
30	P47170	85
30	P00445	310
30	P47141	600
30	P47140	137
30	P47137	127
30	P31378	528
30	P46683	365
30	Q08952	131
30	Q06892	224
30	P12611	326
30	P53615	105
30	Q03533	82
30	P41921	392
30	P89113	42
30	Q04792	211
30	P22517	400
30	P52923	106
30	Q03214	18802
30	P38636	115
30	P40202	632
30	P33748	22248
30	P34227	645
30	P34220	447
30	P38205	452
30	P36775	418
30	Q12172	63128
30	Q01476	503
30	P14065	114
30	Q12108	174
30	P40553	142
30	P40554	233
30	P38889	39521
30	P11792	304
30	P38720	699
30	P38699	24490
30	P25372	288
30	P25364	15126
30	P38820	574
30	P38816	215
30	P38715	315
30	P37261	111
30	P25373	360
30	P25566	270
30	P0CX81	19550
30	P0CX80	19531
30	Q02784	809
30	Q08749	437
30	P38230	109
30	P23833	446
30	P38072	71
30	P38068	173
30	P38067	32
30	Q07551	251
30	Q07527	375
30	Q12154	1280
30	P20604	567
30	P36060	892
30	P34078	1266
30	Q12438	194
30	P36077	179
30	P36088	93
30	P33749	21340
30	Q03497	432
30	P36014	60
30	P32642	291
30	P22943	226
30	P43565	670
30	Q12055	1116
30	P00431	2040
30	P40581	642
30	P40029	306
30	Q96VH4	51
30	P32317	258
30	P00447	413
30	P38143	67
30	P38315	70
30	Q07923	96
30	P39676	721
30	Q04120	294
30	P53290	118
30	P48361	150
30	P06115	134
30	P24814	1277
30	P35169	1376
30	P53169	175
30	P38623	344
30	Q05948	136
30	P32477	213
30	P32339	36
30	P32485	1139
30	Q04432	147
30	P17695	517
30	P38013	222
30	P23542	822
31	P38715	490
31	P53228	396
31	P25373	412
31	Q08749	348
31	P89113	306
31	P22943	1996
31	P38889	10913
31	P38230	298
31	P27882	122
31	P40553	375
31	P38636	221
31	P36775	1532
31	P38067	230
31	P38205	992
31	P38013	2442
31	P38720	2279
31	P43565	471
31	P19880	7019
31	Q07824	1909
31	P33748	44802
31	Q12055	204
31	Q00582	1061
31	P31378	281
31	P47137	609
31	P00431	960
31	Q12458	179
31	Q04432	415
31	Q12438	107
31	P38699	24491
31	P12611	1310
31	P47140	407
31	P20604	1678
31	P36152	240
31	P14065	89
31	P11412	891
31	P11792	336
31	P53938	88
31	P34078	1350
31	P24814	313
31	P32642	255
31	P53615	374
31	P36077	120
31	Q01476	255
31	P38072	172
31	P50946	228
31	Q07527	162
31	P38315	55
31	P36088	71
31	P41921	416
31	Q03533	1412
31	Q03497	2083
31	P32317	84
31	P00445	2007
31	P34220	163
31	P23833	261
31	P33749	42775
31	P38623	1176
31	P52923	69
31	Q02784	532
31	P27466	949
31	P25364	1076
31	P39676	5076
31	P17695	605
31	Q96VH4	36
31	P25372	523
31	Q12172	3504
31	P46683	395
31	P35169	858
31	P47170	327
31	P53879	1857
31	P32485	13482
31	P53214	84
31	P53978	667
31	P34227	1021
31	Q07923	93
31	Q04792	855
31	P48361	1408
31	Q06630	654
31	P29509	493
31	P22517	1607
31	P36060	1409
31	P33751	225
31	P37261	23
31	Q12329	4898
31	P38345	83
31	P40029	317
31	P54783	844
31	P53169	149
31	P32477	288
31	Q06892	115
31	Q07551	724
31	Q12181	176
31	P38068	367
31	P38820	557
31	P38816	109
31	P53290	215
31	Q12154	571
31	P40554	289
31	Q12123	295
31	Q08952	120
31	Q07540	238
31	Q06151	469
31	Q05948	100
31	Q05515	676
31	Q04925	383
31	Q04120	515
31	Q03214	22770
31	P53127	1775
31	P40581	334
31	P38143	789
31	P36014	121
31	P34760	3181
31	P32561	9402
31	P32339	87
31	P25566	129
31	P15202	382
31	P06115	701
31	Q12458	179
31	P29509	493
31	Q05515	676
31	Q06630	654
31	P53228	396
31	P27882	122
31	P53214	84
31	P15202	382
31	Q04925	383
31	Q12329	4898
31	P27466	949
31	P53127	1775
31	P11412	891
31	P53879	1857
31	Q00582	1061
31	P54783	844
31	Q07824	1909
31	P50946	228
31	P53938	88
31	P34760	3181
31	P19880	7019
31	P47170	327
31	P00445	2007
31	P47141	943
31	P47140	407
31	P47137	609
31	P31378	281
31	P46683	395
31	Q08952	120
31	Q06892	115
31	P12611	1310
31	P53615	374
31	Q03533	1412
31	P41921	416
31	P89113	306
31	Q04792	855
31	P22517	1607
31	P52923	69
31	Q03214	22770
31	P38636	221
31	P40202	832
31	P33748	44802
31	P34227	1021
31	P34220	163
31	P38205	992
31	P36775	1532
31	Q12172	3504
31	Q01476	255
31	P14065	89
31	Q12108	69
31	P40553	375
31	P40554	289
31	P38889	10913
31	P11792	336
31	P38720	2279
31	P38699	24491
31	P25372	523
31	P25364	1076
31	P38820	557
31	P38816	109
31	P38715	490
31	P37261	23
31	P25373	412
31	P25566	129
31	Q02784	532
31	Q08749	348
31	P38230	298
31	P23833	261
31	P38072	172
31	P38068	367
31	P38067	230
31	Q07551	724
31	Q07527	162
31	Q12154	571
31	P20604	1678
31	P36060	1409
31	P34078	1350
31	Q12438	107
31	P36077	120
31	P36088	71
31	P33749	42775
31	Q03497	2083
31	P36014	121
31	P32642	255
31	P22943	1996
31	P43565	471
31	Q12055	204
31	P00431	960
31	P40581	334
31	P40029	317
31	Q96VH4	36
31	P32317	84
31	P00447	600
31	P38143	789
31	P38315	55
31	Q07923	93
31	P39676	5076
31	Q04120	515
31	P53290	215
31	P48361	1408
31	P06115	701
31	P24814	313
31	P35169	858
31	P53169	149
31	P38623	1176
31	Q05948	100
31	P32477	288
31	P32339	87
31	P32485	13482
31	Q04432	415
31	P17695	605
31	P38013	2442
31	P23542	711
41	P38715	105
41	P53228	3103
41	P25373	60
41	Q08749	1497
41	P89113	256
41	P22943	85
41	P38889	9813
41	P38230	1353
41	P27882	238
41	P40553	95
41	P38636	54
41	P36775	516
41	P38067	433
41	P38205	281
41	P38013	570
41	P38720	241
41	P43565	34
41	P19880	344685
41	Q07824	1654
41	P33748	50736
41	Q12055	50
41	Q00582	2730
41	P31378	75
41	P47137	2307
41	P00431	59
41	Q12458	22
41	Q04432	35
41	Q12438	21
41	P38699	1021
41	P12611	16
41	P47140	1704
41	P20604	215
41	P36152	4
41	P14065	42
41	P11412	38
41	P11792	308
41	P53938	365
41	P34078	89
41	P24814	35
41	P32642	56
41	P53615	104
41	P36077	726
41	Q01476	106
41	P38072	2281
41	P50946	19
41	Q07527	15
41	P38315	15
41	P36088	717
41	P41921	26
41	Q03533	764
41	Q03497	474
41	P32317	8
41	P00445	388
41	P34220	474
41	P23833	207
41	P33749	26694
41	P38623	332
41	P52923	135
41	Q02784	58
41	P27466	529
41	P25364	779
41	P39676	275
41	P17695	65
41	Q96VH4	1
41	P25372	570
41	Q12172	8562
41	P46683	28
41	P35169	143
41	P47170	450
41	P53879	382
41	P32485	1965
41	P53214	43
41	P53978	146
41	P34227	7
41	Q07923	23
41	Q04792	49
41	P48361	519
41	Q06630	35
41	P29509	95
41	P22517	316
41	P36060	91
41	P33751	30
41	Q12329	438
41	P38345	145
41	P40029	75
41	P54783	558
41	P53169	112
41	P32477	24
41	Q06892	3
41	Q07551	114
41	P38068	111
41	P38820	249
41	P38816	11
41	P53290	366
41	Q12154	87
41	P40554	75
41	Q12123	25
41	Q08952	4
41	Q07540	7
41	Q06151	41
41	Q05948	28
41	Q05515	392
41	Q04925	20
41	Q04120	95
41	Q03214	2989
41	P53127	1150
41	P40581	61
41	P38143	456
41	P36014	226
41	P34760	204
41	P32561	1365
41	P32339	99
41	P25566	2
41	P15202	20
41	P06115	85
41	Q12458	22
41	P29509	95
41	Q05515	392
41	Q06630	35
41	P53228	3103
41	P27882	238
41	P53214	43
41	P15202	20
41	Q04925	20
41	Q12329	438
41	P27466	529
41	P53127	1150
41	P11412	38
41	P53879	382
41	Q00582	2730
41	P54783	558
41	Q07824	1654
41	P50946	19
41	P53938	365
41	P34760	204
41	P19880	344685
41	P47170	450
41	P00445	388
41	P47141	141
41	P47140	1704
41	P47137	2307
41	P31378	75
41	P46683	28
41	Q08952	4
41	Q06892	3
41	P12611	16
41	P53615	104
41	Q03533	764
41	P41921	26
41	P89113	256
41	Q04792	49
41	P22517	316
41	P52923	135
41	Q03214	2989
41	P38636	54
41	P40202	73
41	P33748	50736
41	P34227	7
41	P34220	474
41	P38205	281
41	P36775	516
41	Q12172	8562
41	Q01476	106
41	P14065	42
41	Q12108	51
41	P40553	95
41	P40554	75
41	P38889	9813
41	P11792	308
41	P38720	241
41	P38699	1021
41	P25372	570
41	P25364	779
41	P38820	249
41	P38816	11
41	P38715	105
41	P25373	60
41	P25566	2
41	Q02784	58
41	Q08749	1497
41	P38230	1353
41	P23833	207
41	P38072	2281
41	P38068	111
41	P38067	433
41	Q07551	114
41	Q07527	15
41	Q12154	87
41	P20604	215
41	P36060	91
41	P34078	89
41	Q12438	21
41	P36077	726
41	P36088	717
41	P33749	26694
41	Q03497	474
41	P36014	226
41	P32642	56
41	P22943	85
41	P43565	34
41	Q12055	50
41	P00431	59
41	P40581	61
41	P40029	75
41	Q96VH4	1
41	P32317	8
41	P00447	986
41	P38143	456
41	P38315	15
41	Q07923	23
41	P39676	275
41	Q04120	95
41	P53290	366
41	P48361	519
41	P06115	85
41	P24814	35
41	P35169	143
41	P53169	112
41	P38623	332
41	Q05948	28
41	P32477	24
41	P32339	99
41	P32485	1965
41	Q04432	35
41	P17695	65
41	P38013	570
41	P23542	40
42	P38715	572
42	P53228	98
42	P25373	1393
42	Q08749	1196
42	P89113	3222
42	P22943	1953
42	P38889	1256
42	P38230	1696
42	P27882	381
42	P40553	463
42	P38636	724
42	P36775	138
42	P38067	291
42	P38205	326
42	P38013	760
42	P38720	1012
42	P43565	5408
42	Q07824	1682
42	P33748	193
42	Q12055	321
42	Q00582	289
42	P31378	1443
42	P47137	726
42	P00431	925
42	Q12458	530
42	Q04432	1029
42	Q12438	494
42	P38699	950
42	P12611	4287
42	P47140	1510
42	P20604	1300
42	P36152	2029
42	P14065	3213
42	P11412	1874
42	P11792	383
42	P53938	2338
42	P34078	981
42	P24814	312
42	P32642	763
42	P53615	4223
42	P36077	2197
42	Q01476	308
42	P38072	484
42	P50946	1147
42	Q07527	1104
42	P38315	4124
42	P36088	2261
42	P41921	1217
42	Q03533	386
42	Q03497	316
42	P32317	575
42	P00445	660
42	P34220	2355
42	P23833	2668
42	P33749	131
42	P38623	431
42	P52923	2864
42	Q02784	918
42	P27466	125
42	P25364	774
42	P39676	1277
42	P17695	2521
42	Q96VH4	368
42	P25372	2273
42	Q12172	1528
42	P46683	1736
42	P35169	523
42	P47170	117
42	P53879	2718
42	P32485	443
42	P53214	711
42	P53978	1535
42	P34227	2412
42	Q07923	751
42	Q04792	1474
42	P48361	412
42	Q06630	1360
42	P29509	3813
42	P22517	278
42	P36060	3090
42	P33751	723
42	P37261	812
42	Q12329	510
42	P38345	2643
42	P40029	1248
42	P54783	2320
42	P53169	1452
42	P32477	1856
42	Q06892	593
42	Q07551	1531
42	Q12181	1783
42	P38068	624
42	P38820	826
42	P38816	549
42	P53290	243
42	Q12154	1411
42	P40554	2895
42	Q12123	818
42	Q08952	518
42	Q07540	1685
42	Q06151	505
42	Q05948	1711
42	Q05515	449
42	Q04925	1066
42	Q04120	751
42	Q03214	315
42	P53127	1960
42	P40581	2980
42	P38143	537
42	P36014	2822
42	P34760	2742
42	P32561	349
42	P32339	3117
42	P25566	581
42	P15202	568
42	P06115	1083
42	Q12458	530
42	P29509	3813
42	Q05515	449
42	Q06630	1360
42	P53228	98
42	P27882	381
42	P53214	711
42	P15202	568
42	Q04925	1066
42	Q12329	510
42	P27466	125
42	P53127	1960
42	P11412	1874
42	P53879	2718
42	Q00582	289
42	P54783	2320
42	Q07824	1682
42	P50946	1147
42	P53938	2338
42	P34760	2742
42	P47170	117
42	P00445	660
42	P47141	1388
42	P47140	1510
42	P47137	726
42	P31378	1443
42	P46683	1736
42	Q08952	518
42	Q06892	593
42	P12611	4287
42	P53615	4223
42	Q03533	386
42	P41921	1217
42	P89113	3222
42	Q04792	1474
42	P22517	278
42	P52923	2864
42	Q03214	315
42	P38636	724
42	P40202	1146
42	P33748	193
42	P34227	2412
42	P34220	2355
42	P38205	326
42	P36775	138
42	Q12172	1528
42	Q01476	308
42	P14065	3213
42	Q12108	901
42	P40553	463
42	P40554	2895
42	P38889	1256
42	P11792	383
42	P38720	1012
42	P38699	950
42	P25372	2273
42	P25364	774
42	P38820	826
42	P38816	549
42	P38715	572
42	P37261	812
42	P25373	1393
42	P25566	581
42	P0CX81	796
42	P0CX80	822
42	Q02784	918
42	Q08749	1196
42	P38230	1696
42	P23833	2668
42	P38072	484
42	P38068	624
42	P38067	291
42	Q07551	1531
42	Q07527	1104
42	Q12154	1411
42	P20604	1300
42	P36060	3090
42	P34078	981
42	Q12438	494
42	P36077	2197
42	P36088	2261
42	P33749	131
42	Q03497	316
42	P36014	2822
42	P32642	763
42	P22943	1953
42	P43565	5408
42	Q12055	321
42	P00431	925
42	P40581	2980
42	P40029	1248
42	Q96VH4	368
42	P32317	575
42	P00447	2254
42	P38143	537
42	P38315	4124
42	Q07923	751
42	P39676	1277
42	Q04120	751
42	P53290	243
42	P48361	412
42	P06115	1083
42	P24814	312
42	P35169	523
42	P53169	1452
42	P38623	431
42	Q05948	1711
42	P32477	1856
42	P32339	3117
42	P32485	443
42	Q04432	1029
42	P17695	2521
42	P38013	760
42	P23542	1857
44	P38715	4
44	P53228	21
44	P25373	2
44	Q08749	5
44	P89113	1
44	P22943	5
44	P38889	634
44	P38230	6
44	P27882	1
44	P40553	4
44	P38636	4
44	P36775	11
44	P38067	13
44	P38205	4
44	P38013	15
44	P38720	3
44	P43565	1
44	Q07824	6
44	P33748	3909
44	Q12055	1
44	Q00582	14
44	P31378	1
44	P47137	9
44	P00431	1
44	Q12458	1
44	Q04432	2
44	P38699	83
44	P47140	11
44	P20604	5
44	P14065	1
44	P11412	2
44	P11792	7
44	P53938	1
44	P34078	4
44	P24814	1
44	P32642	1
44	P36077	4
44	P38072	5
44	P50946	1
44	Q07527	2
44	P36088	1
44	P41921	4
44	Q03533	13
44	Q03497	11
44	P00445	8
44	P33749	1513
44	P38623	7
44	Q02784	3
44	P27466	4
44	P39676	3
44	P17695	2
44	P25372	3
44	P46683	2
44	P35169	1
44	P47170	7
44	P32485	1304
44	P53978	6
44	Q04792	2
44	P48361	10
44	Q06630	1
44	P29509	2
44	P22517	7
44	P36060	3
44	Q12329	10
44	P40029	4
44	P54783	2
44	P53169	3
44	P32477	2
44	Q07551	5
44	P38068	1
44	P38820	6
44	P53290	5
44	P40554	1
44	Q12123	2
44	Q07540	1
44	Q06151	4
44	Q05948	1
44	Q05515	5
44	Q04120	3
44	Q03214	227
44	P40581	1
44	P38143	12
44	P34760	3
44	P32561	317
44	P06115	4
44	Q12458	1
44	P29509	2
44	Q05515	5
44	Q06630	1
44	P53228	21
44	P27882	1
44	Q12329	10
44	P27466	4
44	P11412	2
44	Q00582	14
44	P54783	2
44	Q07824	6
44	P50946	1
44	P53938	1
44	P34760	3
44	P47170	7
44	P00445	8
44	P47141	3
44	P47140	11
44	P47137	9
44	P31378	1
44	P46683	2
44	Q03533	13
44	P41921	4
44	P89113	1
44	Q04792	2
44	P22517	7
44	Q03214	227
44	P38636	4
44	P40202	4
44	P33748	3909
44	P38205	4
44	P36775	11
44	P14065	1
44	Q12108	1
44	P40553	4
44	P40554	1
44	P38889	634
44	P11792	7
44	P38720	3
44	P38699	83
44	P25372	3
44	P38820	6
44	P38715	4
44	P25373	2
44	Q02784	3
44	Q08749	5
44	P38230	6
44	P38072	5
44	P38068	1
44	P38067	13
44	Q07551	5
44	Q07527	2
44	P20604	5
44	P36060	3
44	P34078	4
44	P36077	4
44	P36088	1
44	P33749	1513
44	Q03497	11
44	P32642	1
44	P22943	5
44	P43565	1
44	Q12055	1
44	P00431	1
44	P40581	1
44	P40029	4
44	P00447	1
44	P38143	12
44	P39676	3
44	Q04120	3
44	P53290	5
44	P48361	10
44	P06115	4
44	P24814	1
44	P35169	1
44	P53169	3
44	P38623	7
44	Q05948	1
44	P32477	2
44	P32485	1304
44	Q04432	2
44	P17695	2
44	P38013	15
44	P23542	2
45	P38715	6
45	P25373	16
45	Q08749	4
45	P89113	22
45	P22943	19
45	P38889	255
45	P38230	9
45	P27882	7
45	P40553	8
45	P38636	39
45	P36775	1
45	P38067	25
45	P38205	3
45	P38013	2
45	P38720	14
45	P43565	4
45	P19880	5
45	Q07824	13
45	P33748	14
45	Q12055	6
45	Q00582	4
45	P31378	20
45	P47137	11
45	P00431	10
45	Q12458	4
45	Q04432	40
45	Q12438	20
45	P38699	2
45	P12611	30
45	P47140	21
45	P20604	15
45	P36152	5
45	P14065	8
45	P11412	26
45	P11792	11
45	P53938	9
45	P34078	19
45	P24814	5
45	P32642	3
45	P53615	27
45	P36077	23
45	Q01476	5
45	P38072	4
45	P50946	6
45	Q07527	2
45	P38315	4
45	P36088	7
45	P41921	13
45	Q03533	3
45	Q03497	5
45	P32317	22
45	P00445	10
45	P34220	6
45	P23833	6
45	P33749	8
45	P38623	7
45	P52923	6
45	Q02784	6
45	P25364	27
45	P39676	12
45	P17695	18
45	Q96VH4	16
45	P25372	7
45	Q12172	3
45	P46683	17
45	P35169	6
45	P47170	4
45	P53879	23
45	P32485	1
45	P53214	22
45	P53978	13
45	P34227	15
45	Q07923	24
45	Q04792	24
45	P48361	7
45	Q06630	7
45	P29509	13
45	P22517	10
45	P36060	13
45	P33751	18
45	P37261	24
45	Q12329	13
45	P38345	7
45	P40029	17
45	P54783	18
45	P53169	1
45	P32477	12
45	Q06892	15
45	Q07551	14
45	Q12181	19
45	P38068	11
45	P38820	10
45	P38816	13
45	Q12154	8
45	P40554	21
45	Q12123	40
45	Q08952	34
45	Q07540	17
45	Q06151	14
45	Q05948	10
45	Q05515	5
45	Q04925	19
45	Q04120	29
45	Q03214	2
45	P40581	4
45	P38143	13
45	P36014	17
45	P34760	9
45	P32561	120
45	P32339	9
45	P25566	3
45	P15202	26
45	P06115	49
45	Q12458	4
45	P29509	13
45	Q05515	5
45	Q06630	7
45	P27882	7
45	P53214	22
45	P15202	26
45	Q04925	19
45	Q12329	13
45	P11412	26
45	P53879	23
45	Q00582	4
